HF/qNRC2DIIS,HF/RS-RFO,HF/S-GEK,B3LYP/qNRC2DIIS,B3LYP/RS-RFO,B3LYP/S-GEK
-5021.4533662927,-5021.4533662927,-5021.4533662925,-5026.8678996750,-5026.8678996751,-1990.9751058009
-1763.4929829082,-1763.4929829147,-1763.4929828984,-1767.8425710377,-1767.8425710378,-5026.8678996745
-2641.2290355377,-2641.2525766214,-2641.2525444797,-2646.9337156735,-2646.9337156817,-1767.8425710377
-1809.8046810716,-1809.8046810767,-1809.8046810712,-1813.8576901589,-1813.8576901596,-2646.9337156820
-12344.6307789784,-12344.6307789792,-12344.6307789786,-12352.7992994837,-12352.7992994840,-1813.8576901588
-2778.3936738290,-2778.3936738062,-2778.3936738357,-2785.3967335742,-2785.3967335726,-12352.7992994838
-5714.6371891660,-5714.6607473969,-5714.6607473966,-5720.7684498502,-5720.7684498508,-2785.3967335738
-5402.8349682572,-5402.8349682572,-5402.8349682557,-5408.9691681269,-5408.9691681261,-5720.7684498499
-15922.5436760229,-15922.5436759993,-15922.5436760269,-15931.9931240678,-15931.9931240680,-5408.9691681270
-5402.9731660746,-5402.9731660745,-5402.9731660744,-5409.0575651838,-5409.0575651837,-15931.9931240680
-2289.5962678873,-2289.5993926529,-2289.5993926526,-2295.7885146967,-2295.7885146959,-5409.0575651835
-4077.4484061285,-4077.4484061917,-4077.4484061585,-4083.5486270498,-4083.5486270498,-2295.7885146965
-17195.5026789092,-17195.5026789089,-17195.5026788827,-17204.1356136504,-17204.1356136513,-4083.5486270497
-5058.9279752967,-5058.9433172723,-5058.9433172745,-5064.4500014261,-5064.4500014258,-17204.1356136512
-2237.4627605191,-2237.4636507249,-2237.4636507260,-2242.8548645145,-2242.8549389408,-5064.4500014244
-1830.1881516101,-1830.1881516383,-1830.1881516385,-1834.8143067782,-1834.8143067928,-2242.8549389410
-1801.8701284756,-1801.8701284784,-1801.8701284769,-1806.4180951115,-1806.4180951116,-1834.8143067728
-5021.9493169449,-5021.9493169450,-5021.9493169447,-5027.3188804218,-5027.3188804210,-1806.4180951111
-2648.7008839006,-2648.7008839023,-2648.7008838997,-2654.3697738031,-2654.3697738035,-5027.3188804220
